21.5526511,-18.0271031,4.513108661
20.74480275,-18.0271031,4.513108661
19.9369544,-18.0271031,4.513108661
19.12910605,-18.0271031,4.513108661
18.3212577,-18.0271031,4.513108661
17.51340935,-18.0271031,4.513108661
16.705561,-18.0271031,4.513108661
15.89771265,-18.0271031,4.513108661
15.0898643,-18.0271031,4.513108661
14.28201595,-18.0271031,4.513108661
13.4741676,-18.0271031,4.513108661
12.66631925,-18.0271031,4.513108661
11.8584709,-18.0271031,4.513108661
11.05062255,-18.0271031,4.513108661
10.2427742,-18.0271031,4.513108661
9.434925845,-18.0271031,4.513108661
8.627077495,-18.0271031,4.513108661
7.819229145,-18.0271031,4.513108661
7.011380794,-18.0271031,4.513108661
6.203532444,-18.0271031,4.513108661
5.395684094,-18.0271031,4.513108661
4.587835743,-18.0271031,4.513108661
3.779987393,-18.0271031,4.513108661
2.972139043,-18.0271031,4.513108661
2.164290692,-18.0271031,4.513108661
1.356442342,-18.0271031,4.513108661
0.548593992,-18.0271031,4.513108661
-0.259254359,-18.0271031,4.513108661
-1.067102709,-18.0271031,4.513108661
-1.874951059,-18.0271031,4.513108661
-2.68279941,-18.0271031,4.513108661
-3.49064776,-18.0271031,4.513108661
-4.29849611,-18.0271031,4.513108661
-5.106344461,-18.0271031,4.513108661
-5.914192811,-18.0271031,4.513108661
-6.722041161,-18.0271031,4.513108661
-7.529889512,-18.0271031,4.513108661
-8.337737862,-18.0271031,4.513108661
-9.145586212,-18.0271031,4.513108661
-9.953434563,-18.0271031,4.513108661
-10.76128291,-18.0271031,4.513108661
-11.56913126,-18.0271031,4.513108661
-12.37697961,-18.0271031,4.513108661
-13.18482796,-18.0271031,4.513108661
-13.99267631,-18.0271031,4.513108661
-14.80052466,-18.0271031,4.513108661
-15.60837301,-18.0271031,4.513108661
-16.41622137,-18.0271031,4.513108661
-17.22406972,-18.0271031,4.513108661
-18.03191807,-18.0271031,4.513108661
-17.44385776,-14.94235734,5.66248749
-16.64801064,-14.94235734,5.66248749
-15.85216352,-14.94235734,5.66248749
-15.0563164,-14.94235734,5.66248749
-14.26046928,-14.94235734,5.66248749
-13.46462216,-14.94235734,5.66248749
-12.66877504,-14.94235734,5.66248749
-11.87292792,-14.94235734,5.66248749
-11.0770808,-14.94235734,5.66248749
-10.28123368,-14.94235734,5.66248749
-9.48538656,-14.94235734,5.66248749
-8.689539441,-14.94235734,5.66248749
-7.893692321,-14.94235734,5.66248749
-7.097845202,-14.94235734,5.66248749
-6.301998082,-14.94235734,5.66248749
-5.506150963,-14.94235734,5.66248749
-4.710303843,-14.94235734,5.66248749
-3.914456724,-14.94235734,5.66248749
-3.118609604,-14.94235734,5.66248749
-2.322762485,-14.94235734,5.66248749
-1.526915365,-14.94235734,5.66248749
-0.731068246,-14.94235734,5.66248749
0.064778874,-14.94235734,5.66248749
0.860625993,-14.94235734,5.66248749
1.656473113,-14.94235734,5.66248749
2.452320232,-14.94235734,5.66248749
3.248167352,-14.94235734,5.66248749
4.044014471,-14.94235734,5.66248749
4.839861591,-14.94235734,5.66248749
5.63570871,-14.94235734,5.66248749
6.43155583,-14.94235734,5.66248749
7.227402949,-14.94235734,5.66248749
8.023250069,-14.94235734,5.66248749
8.819097188,-14.94235734,5.66248749
9.614944308,-14.94235734,5.66248749
10.41079143,-14.94235734,5.66248749
11.20663855,-14.94235734,5.66248749
12.00248567,-14.94235734,5.66248749
12.79833279,-14.94235734,5.66248749
13.59417991,-14.94235734,5.66248749
14.39002702,-14.94235734,5.66248749
15.18587414,-14.94235734,5.66248749
15.98172126,-14.94235734,5.66248749
16.77756838,-14.94235734,5.66248749
17.5734155,-14.94235734,5.66248749
18.36926262,-14.94235734,5.66248749
19.16510974,-14.94235734,5.66248749
19.96095686,-14.94235734,5.66248749
20.75680398,-14.94235734,5.66248749
21.5526511,-14.94235734,5.66248749
21.5526511,-11.85761157,6.309248135
20.76377649,-11.85761157,6.309248135
19.97490188,-11.85761157,6.309248135
19.18602726,-11.85761157,6.309248135
18.39715265,-11.85761157,6.309248135
17.60827804,-11.85761157,6.309248135
16.81940343,-11.85761157,6.309248135
16.03052882,-11.85761157,6.309248135
15.24165421,-11.85761157,6.309248135
14.45277959,-11.85761157,6.309248135
13.66390498,-11.85761157,6.309248135
12.87503037,-11.85761157,6.309248135
12.08615576,-11.85761157,6.309248135
11.29728115,-11.85761157,6.309248135
10.50840654,-11.85761157,6.309248135
9.719531925,-11.85761157,6.309248135
8.930657313,-11.85761157,6.309248135
8.141782702,-11.85761157,6.309248135
7.35290809,-11.85761157,6.309248135
6.564033478,-11.85761157,6.309248135
5.775158867,-11.85761157,6.309248135
4.986284255,-11.85761157,6.309248135
4.197409643,-11.85761157,6.309248135
3.408535032,-11.85761157,6.309248135
2.61966042,-11.85761157,6.309248135
1.830785808,-11.85761157,6.309248135
1.041911197,-11.85761157,6.309248135
0.253036585,-11.85761157,6.309248135
-0.535838027,-11.85761157,6.309248135
-1.324712638,-11.85761157,6.309248135
-2.11358725,-11.85761157,6.309248135
-2.902461862,-11.85761157,6.309248135
-3.691336473,-11.85761157,6.309248135
-4.480211085,-11.85761157,6.309248135
-5.269085697,-11.85761157,6.309248135
-6.057960308,-11.85761157,6.309248135
-6.84683492,-11.85761157,6.309248135
-7.635709532,-11.85761157,6.309248135
-8.424584143,-11.85761157,6.309248135
-9.213458755,-11.85761157,6.309248135
-10.00233337,-11.85761157,6.309248135
-10.79120798,-11.85761157,6.309248135
-11.58008259,-11.85761157,6.309248135
-12.3689572,-11.85761157,6.309248135
-13.15783181,-11.85761157,6.309248135
-13.94670643,-11.85761157,6.309248135
-14.73558104,-11.85761157,6.309248135
-15.52445565,-11.85761157,6.309248135
-16.31333026,-11.85761157,6.309248135
-17.10220487,-11.85761157,6.309248135
-17.00064488,-8.772865812,6.4988002
-16.21384292,-8.772865812,6.4988002
-15.42704096,-8.772865812,6.4988002
-14.640239,-8.772865812,6.4988002
-13.85343704,-8.772865812,6.4988002
-13.06663509,-8.772865812,6.4988002
-12.27983313,-8.772865812,6.4988002
-11.49303117,-8.772865812,6.4988002
-10.70622921,-8.772865812,6.4988002
-9.919427251,-8.772865812,6.4988002
-9.132625292,-8.772865812,6.4988002
-8.345823333,-8.772865812,6.4988002
-7.559021374,-8.772865812,6.4988002
-6.772219416,-8.772865812,6.4988002
-5.985417457,-8.772865812,6.4988002
-5.198615498,-8.772865812,6.4988002
-4.411813539,-8.772865812,6.4988002
-3.62501158,-8.772865812,6.4988002
-2.838209622,-8.772865812,6.4988002
-2.051407663,-8.772865812,6.4988002
-1.264605704,-8.772865812,6.4988002
-0.477803745,-8.772865812,6.4988002
0.308998213,-8.772865812,6.4988002
1.095800172,-8.772865812,6.4988002
1.882602131,-8.772865812,6.4988002
2.66940409,-8.772865812,6.4988002
3.456206048,-8.772865812,6.4988002
4.243008007,-8.772865812,6.4988002
5.029809966,-8.772865812,6.4988002
5.816611925,-8.772865812,6.4988002
6.603413883,-8.772865812,6.4988002
7.390215842,-8.772865812,6.4988002
8.177017801,-8.772865812,6.4988002
8.96381976,-8.772865812,6.4988002
9.750621719,-8.772865812,6.4988002
10.53742368,-8.772865812,6.4988002
11.32422564,-8.772865812,6.4988002
12.11102759,-8.772865812,6.4988002
12.89782955,-8.772865812,6.4988002
13.68463151,-8.772865812,6.4988002
14.47143347,-8.772865812,6.4988002
15.25823543,-8.772865812,6.4988002
16.04503739,-8.772865812,6.4988002
16.83183935,-8.772865812,6.4988002
17.61864131,-8.772865812,6.4988002
18.40544326,-8.772865812,6.4988002
19.19224522,-8.772865812,6.4988002
19.97904718,-8.772865812,6.4988002
20.76584914,-8.772865812,6.4988002
21.5526511,-8.772865812,6.4988002
21.5526511,-6.16269632,6.311961614
20.76380607,-6.16269632,6.311961614
19.97496103,-6.16269632,6.311961614
19.186116,-6.16269632,6.311961614
18.39727097,-6.16269632,6.311961614
17.60842593,-6.16269632,6.311961614
16.8195809,-6.16269632,6.311961614
16.03073586,-6.16269632,6.311961614
15.24189083,-6.16269632,6.311961614
14.4530458,-6.16269632,6.311961614
13.66420076,-6.16269632,6.311961614
12.87535573,-6.16269632,6.311961614
12.0865107,-6.16269632,6.311961614
11.29766566,-6.16269632,6.311961614
10.50882063,-6.16269632,6.311961614
9.719975595,-6.16269632,6.311961614
8.931130562,-6.16269632,6.311961614
8.142285528,-6.16269632,6.311961614
7.353440495,-6.16269632,6.311961614
6.564595461,-6.16269632,6.311961614
5.775750427,-6.16269632,6.311961614
4.986905394,-6.16269632,6.311961614
4.19806036,-6.16269632,6.311961614
3.409215326,-6.16269632,6.311961614
2.620370293,-6.16269632,6.311961614
1.831525259,-6.16269632,6.311961614
1.042680225,-6.16269632,6.311961614
0.253835192,-6.16269632,6.311961614
-0.535009842,-6.16269632,6.311961614
-1.323854875,-6.16269632,6.311961614
-2.112699909,-6.16269632,6.311961614
-2.901544943,-6.16269632,6.311961614
-3.690389976,-6.16269632,6.311961614
-4.47923501,-6.16269632,6.311961614
-5.268080044,-6.16269632,6.311961614
-6.056925077,-6.16269632,6.311961614
-6.845770111,-6.16269632,6.311961614
-7.634615145,-6.16269632,6.311961614
